text,label,language
 BBCandice dorothy5334 JoyGrenade if u cant talk without talking about ur cunt mama im thru talking,insult,eng
 BGALLY17 so ur faggot teammate BrandonPrust8 hits someone late like that and U say he s yapping and yelling u guys def 69 in the room,insult,eng
 BG RAMBOE man shut yo bord ass up Want some hoes Cdfu stay fuckjng wid me on here mann,insult,eng
 BH Dragons he s fucking trash,insult,eng
 BIackiechan TheUncurvable ToneDaGawd CurtDatNigga lmfaoooo that s some fag shit man ,insult,eng
 BLHolla Me too D Dick and pussy is too precious to give up and be ruined by some bullshit that was done to me ,insult,eng
 BLUE yupp finger my throbbing pussy slowly as i cum on ur face,insult,eng
 BMS ThadCastle this account is so incredibly retarded ,insult,eng
 BNightengale FeinsandNYDN Time for Ranger scouts to head out and watch some Yankee prospects rangers,insult,eng
 BOSSBITCHDAPHNE yours a dyke 128514 ,insult,eng
 BRIdifferent bishhhhhh waasup where this bitch up,insult,eng
 BRIdifferent good dnt be a sucker for these sad mad bitches ,insult,eng
 BUKPSYCHODRAMA just followed me On Vice Lord dats rns I been listening to this nigga since Magic Almighty on you hoes ,insult,eng
 BUNNYDaHONEY lt got all the hoes,insult,eng
 B McC10ud that s meant toward my dads gf shes a bitch dude,insult,eng
 B Stewart9 quit bein a little bitch B,insult,eng
 BabyxShad hoes twerking heavy to that,insult,eng
 BaconParadox for two year old Oreos ,insult,eng
 Badassjae fuck no my school boring and ghetto,insult,eng
 Badbitch Amen JoeAnoaiReigns I put this bitch to shame 128514 128514 ,insult,eng
 BakariT bitch what ,insult,eng
 BallBagSteve hoe b4 bros smh ,insult,eng
 BallOut057 I m otp bitch hold on,insult,eng
 BallardTheG get this nigguh of this streets,insult,eng
 Bam N DeyMouth grindin cuzz thats all shit dont stop wats good witcha thou bitch you been mia too,insult,eng
 Bam N DeyMouth you already know ima keep it trilla Happy Bday lha bitch i love yu nigga ,insult,eng
 BangxBroz right in the pussy,insult,eng
 BarackObama MarchForInnov send them damn beaners back where they belong n the US aint it,insult,eng
 BarackObama MichelleObama omfg you elitist bitch no one cares what you think go fuck yourselves are you in china anyway ,insult,eng
 BarackObama Biden was a winner last night Yea right like Charlie Sheen Really was a a winner too winning lol,insult,eng
 BarackObama glad you brought that kid home but he fucked up and should face the UCMJ don t care about Taliban pussies really ,insult,eng
 BarackObama l voted and supported u and u pulled the rug out from under us a nation and worse cuz were not in your circle were trash ,insult,eng
 BarackObama make weed legal you pussy you know you smoke that shit,insult,eng
 BarbaraF321 ThirtyBirdy wow and there are white people and there are crackers Guess which one u are ,insult,eng
 BarbieNixon a moment of silence for the bitch who changes her name everyday ,insult,eng
 Barbod6FCB cblaze ODDBEAST cracker jack shut the fuck up,insult,eng
 Barbod6FCB Am not gonna shut shit up bitch but u can get yo punk ass out there hoe ass nigga,insult,eng
 Barbod6FCB oh really and that s word where u be at then I wanna see what bout then I don t wanna hear what u gonna do I want see it bitch,insult,eng
 Barbod6FCB U lame then a bitch get the fuck with that gay shit,insult,eng
 Barbod6FCB Wigga wigga wigga wigga wigga,insult,eng
 BarnabyEdwards Bsilverstrim77 Dear Daily Mail you misogynist pile of twats https t co rUYeOnusSt,insult,eng
 BarneyFranken jennykutner Salon salon is is chuck full of butthurt liberal retards,insult,eng
 BasedBoy Bob nigga said I woke up in a bed fulla bitches that I ain t een fuckin but idc his shit bout to be 10x harder,insult,eng
 Based Saiyan my grandpa has better comebacks and he s dead you faggot go outside and let go of your little ass dick for a minute,insult,eng
 BasketballPics whoever made this twitter doesnt like the Lakers they r making a comeback but this accnt still continues to trash talk em,insult,eng
 BeaMiller dumb bitch stfu,insult,eng
 BeanRozay im Tokyo but I get higher than a jet Killing these dog ass hoes had to send em to the vet Produced by TNKTheMonstah,insult,eng
 BeattyJustin KYOppCoalition And just what is that bitch gonna do for women ,insult,eng
 BeattyJustin KYOppCoalition I am one proud hillbilly ,insult,eng
 BeattyJustin KYOppCoalition Obama s bitch ,insult,eng
 Beautifulcallen nigger lol thts offensive lol and my xmas was iite had a couple of drinks so i was fine ninja xmas lol,insult,eng
 BeavisCumia jimmysdong Dat cat gonna scratch all up on dat colored boy and he gonna end up in da chow mein,insult,eng
 BeeKayNS alas I am proficient in neither my skills are limited to pointless stat memorization trash talk ,insult,eng
 BeenBasedB do this nigga think he mick foley ,insult,eng
 BeenSlimm I just don t want one these new bitches that morphed in to a super playa because she see how the world is,insult,eng
 BekySawyer boats and hoes,insult,eng
 Belbert11 BuhrowAustin well looks like I ll be buying you two a big bitch box of Busch NA 128129 ,insult,eng
 BengyBenFrank niggah follow me back 128529 ,insult,eng
 Benny Balboa lmfaoo yu stupid lha bitch i been knowing you for about 10yrs you never had a hoe EVER,insult,eng
 Benny Balboa not to yall thou Yalll fucking glad bag trash,insult,eng
 Benny Balboa tell that boy he a hoe i just called him,insult,eng
 Benny Balboa yall fucking trash boyy gladbagflow,insult,eng
 BetoDavidThomas JesseCanon bitch my mom didn t call you,insult,eng
 BetoDavidThomas JesseCanon lmfaooo oh well fuck that bitch,insult,eng
 BettinaVLA 9975Ts SenWarren She s just another straight up conscienceless liar Soulless criminal trash ,insult,eng
 BeyondTomcat you d like that wouldn t you fag,insult,eng
 Beyond Fatal my bitch bruhhh ,insult,eng
 Bidenshairplugs He looks like a fag and his time line is boring Zzzzzz,insult,eng
 BigCatCooke deserved victory Elite8 awaits your Orange army Sweet16 was no disgrace collegehoops ill be back next time hoosiers,insult,eng
 BigD757 too bad hes a faggot,insult,eng
 BigDaddySniper you far asf too nigguh,insult,eng
 BigLovemusic Bruh that won t happen cuz I can see that big bitch or it before it strikes ,insult,eng
 BigQuinn Liam RJ Diego11 did you get your volcano yet faggot,insult,eng
 BigRed2OTS she prolly got some bomb pussy too Lol I hope haha,insult,eng
 Big Jim777 bitch,insult,eng
 Big Jim777 happy birthday you dirty little bird 128520 tear it up 127867 127881 127880 ,insult,eng
 BigfineHorseee she gone eat that bitch,insult,eng
 BillPeriman Po st I bet he would have gone ape shit and killed them all if they attacked Muslims ,insult,eng
 BillPeriman offgridsurvival what the holy fucking hell is going on at the EPA those over zealous cunts I can t wait for 2016,insult,eng
 BillPeriman Or as I like to put it looking through race colored glasses Kel Antoinette8,insult,eng
 BillPeriman Send all the fucking muzzies home now doj come and get me motherfuckers,insult,eng
 BillRatchet VottomanEmpire place pussy on stache let pussy take ride,insult,eng
 BillionaireCrow Neelahrelates your what s wrong with the white race you fuckin coon slaying piece of poop please die alone,insult,eng
 Billythathird Dimi Artale aye were da fawking ginzos of fawking queens and fawking nassau,insult,eng
 Billythathird matt sliwinski copy my tweet again you ginzo,insult,eng
 BirdieB420 lets record a song bitch right nowb,insult,eng
 BitchImFancy lol so retarded,insult,eng
 BitchImaStunna VeshaaCouture lmao bitch shut up,insult,eng
 BitchMedia what s up my bitches Shout out from your momz in Cali Keep doin what u do loveit,insult,eng
 Bitcheslovestar The only one of Mary s friends I like so you other bitches don t exist 128514 128514 128564 128564 128564 128564 128164 9995 9996 65039 ,insult,eng
 BitchsLoveMosa do these bitches really love Mosa though MosaGang http t co 0g1J8Bibpl,insult,eng
 Bitterchick Dare be only one bag dat folks be suckin on what I comes to yo partayyyy All da ofay be wantin to ride in my eldorato,insult,eng
 Bitterchick Dat means get the fuck out hoe I be thinkin,insult,eng
 Bitterchick hellobaphomet Y all be some crazy white bitches I wants to lay down wit you bowf ,insult,eng
 BittyTang not sure I think most women have self hate therfore collectively women are bitches becomes their campaign and men follow,insult,eng
 BittyTang yes Why protest about sexism then go right home and beg for a guy to beat your pussy up Im lost at times,insult,eng
 BjwalkinRIVERS bro that hoe live,insult,eng
 BlaccLaBelle 9786 65039 nice Avi lil nigger,insult,eng
 BlackManUSA chrislhayes well that s some cracker jack secret service work there jfk anyone ,insult,eng
 BlackManUSA texasdivepro Historical point cracker was a term for the Irish settling in the woods of the mid Atlantic Hardly offensive ,insult,eng
 BlackManUSA You re killin me man lt 3 Not all conservatives are racists just like not all NBP hate honkies ,insult,eng
 Black Angelo25 chill cuz you ll regret it bro your hitting that hoe rn why quit ,insult,eng
 BlackberryTroll Blah If people are determined to think of you as a condescending bitch it s their loss ,insult,eng
 Blackman38Tide Ha bitch I m pickin up beach babes left n right on the West Coast http t co lDXNpohLyD,insult,eng
 Blackman38Tide bandana Orian They called me trailer trash for wearing my lil country getup 128545 ,insult,eng
 Blackman38Tide lmfao go to bed whitey 128129 ,insult,eng
 BlakeAnderson21 jo clark6 chicken fried steak it is boys mash potatoes gravy green beans corn an ice cream an brownies for after,insult,eng
 BlakeAnderson21 Rollin coal bitches ready to blow ready set GO ,insult,eng
 BlakeAnderson21 thanks Hun Haha,insult,eng
 BlakeAnderson21 dalton ryann justinmiculka01 bitch got the crew hype an still got her ass beat tonight should have brought him to us,insult,eng
 BlakkHoodie 562 always eatin good wit my niggah and good lookin on the cd my boy got some heat now i can bump some bangers,insult,eng
 BlakkHoodie 562 fosho my niggah il be over there just been real busy lately,insult,eng
 BlakkHoodie 562 yeah that niggah played good lowkey i wanted brazil to win,insult,eng
 BlizzyLC now that ur tour over come kick it with ya nig in the MIA ,insult,eng
 BloggerBoxing Studhardt22 the Jacob and Joshua picks have been very similar As the love for faggot Ruslan as well 2accountsGate,insult,eng
 BloggerBoxing rianscalia pass the Fosters faggot,insult,eng
 BloggerBoxing yea what did it do for Maidana It made him a greedy faggot loser Atleast Broner is black ,insult,eng
 BloodOfJupiter yeah bitch ,insult,eng
 Blue DreamMN ExpectoMichaela seriously After that first conversation on your status he fb messaged me calling me a fag lololol,insult,eng
 Boazziz He promised to stand with the muzzies so ,insult,eng
 BobbyBotsods FuckTheMallcops UncleUnco MrMooncricket fuck off bitch ,insult,eng
 BobbyBotsods FuckTheMallcops UncleUnco MrMooncricket ur weird racist bitch ,insult,eng
 BobbyBotsods MrMooncricket FuckTheMallcops UncleUnco no u eat it inbred trailer trash ,insult,eng
 BobbyRosee Let the hoes tell it man ,insult,eng
 BodyByMalone Lesson 12 don t pass out at before 12 like a lil bitch,insult,eng
 Bojieasx slap a taco in thT hoe face 128514 128514 128514 9996 65039 128080 128074 128175 128536 128584 128129 ,insult,eng
 BolandDrummer I have never once in my life been to a coffee shop like Starbucks I am a hick though ,insult,eng
 Bombfantasyyy Angela Mastr lmao angela you look like a damn potato bitch keep talkin,insult,eng
 Bombfantasyyy pearl jam yellow Ledbetter gt ,insult,eng
 BoneSaw00 There s a reason why the Yankees don t want Anderson any longer ,insult,eng
 Boner4Tuna TCC Grouchy Mrs Met Vortmax29 LLMajer dmb1031 APLMom Frogtox KishkaAndPipiks I ve had shots go off where yellow smoke,insult,eng
 Boobah awnser the phone pussy,insult,eng
 Boobah they trash,insult,eng
 BookoutBj That s ghetto for super duper It s the current generations best complement ,insult,eng
 Borgore pull my panties down with ur teeth and write the alphabet w ur tongue on my throbbing pussy,insult,eng
 BosleyXavier I trip on acid not bitches ,insult,eng
 BossAce555 Sounds good bro BloggerBoxing yea u stupid faggot I m not leaving till like 5 6pm Want a ride ,insult,eng
 BossMelle never followed him ignorant monkey,insult,eng
 Bossman Carl lmaooo naw nigga imma stay right in your mentions hoe,insult,eng
 Bossman Carl nigga I didn t have no change yall some hoes for Tryna shoot know y all can t shoot,insult,eng
 Bossman Carl wake your ass up hoe,insult,eng
 BraXXXedelic fight that shit say you re on free lunch and they must have the game fucked up cause you re colored like the rest of them,insult,eng
 BradMich4Real thats shit gon be the death of these hoes ion like it ,insult,eng
 BrandNewAndrew lmaooo roosters is hot trash bro u know it,insult,eng
 Brandi Nicolee get that degree first bitch,insult,eng
 BranninWGL I ll say it for you Do ya woman want you on the couch in plain sight or outchea with these bitches Simple ,insult,eng
 BranninWGL describing New Pussy like a Baltimore Love Thing out this bitch ,insult,eng
 BraveConWarrior She is a bitch This mess is all BO s fault ALL OF IT ,insult,eng
 BraxCity29 maria obregon g sophia freeman1 3 4 of a citizen I said it for you maria you spic,insult,eng
 BreadTruckkBri I know I was playing that hoe start on the 20 tho,insult,eng
 BreeOlson Gingerbeard66 your a nasty nigger whore,insult,eng
 BreesInDaCut you got some hoes here yet ,insult,eng
 BreezyPetey at least he went up and wasn t a bitch,insult,eng
 Brelston I realized it s the one on Link s Awakening too so you killed two birds with one stone Unless you re getting the Wind Fish too ,insult,eng
 BrenJJGMom hweldon Well how about those Yankees this year What a run wtfiswrongwithnebraska,insult,eng
 BrendaGisselCA I m not Mexican enough for the real beaners yet too Mexican for the Americanized beaners ,insult,eng
 BrendaGisselCA that you got hoes damn,insult,eng
 BrendaGisselCA then what the hell are the perks of being your hoe This is some bullshit,insult,eng
 BrendanSchaub TimTebow ugh your with Tebow You re officially a fag now and in followed ,insult,eng
 Brenddan they said some bullshit Damn niggers,insult,eng
 Brenddan wow Are you comin back up here 128514 128514 128514 128514 they some bitch niggas,insult,eng
 BretVonDehl com lowery Can I beat this bitch up Seriously what a bitch,insult,eng
 BretVonDehl Damn you bitch you never answer me anymore LMAO JK ILY Anyway glad of your first show be safe when going to the next one,insult,eng
 BretVonDehl YOUNOW is a fucking bitch Shit load of hate on there when I did my first broadcast,insult,eng
 Briana Rashae I d like to rape the bitch that posted that ,insult,eng
 BriannaLovesA my trick is I wait for the bird to get close to the pipe and then tap the screen So you never hit your head ,insult,eng
 Briccone79 pvvrivierenland ja moest van plisie niet meteen wild gaan denken Juistja willen wel meer mensen mij vertellen hoe k moet denken,insult,eng
 Brice2254 Fuck you faggot ,insult,eng
 Briscoefunnyguy KaeeJones I gotta see that hoe in person cause I m sleeping on that hoe for now,insult,eng
 Briscoefunnyguy KaeeJones da fuck that hoe look sad,insult,eng
 Briscoefunnyguy lol he still a lil bitch,insult,eng
 Brizgotti These new nigga hipster hypebeasts love all these faggot ass bright colors and Nike keeps giving them what they want smh,insult,eng
 BroadwayMensa hoes not women like to be the center of attention,insult,eng
 BrocktonBitch We niggas like fuckin roaches Let one in and you hot dam infested You a crazy bitch I dig yo ass,insult,eng
 BrodyWayneLyles these kids are pussies We got a white trash kid amp a ThugNasty wanna be up in here 128514 ,insult,eng
 BrotherDiabeats take your queer ass dubstep out of here,insult,eng
 Brutal Brandy We had a Pacer in the 70s amp I member loving when Hair of the Dog came on the quadraphonic stereo so I could say bitch lol,insult,eng
 BryanBalsamo lmao u ain t a savage 128514 128514 these hoes for everybody,insult,eng
 BryanStars ATL BVB SWS PTV THE RELAPSE SYMPHONY SET IT OFF FAREWELL MY LOVE MAYDAY PARADE FOB PARAMORE etc,insult,eng
 Buckm00se Cuauhtli02 we gunna laff at Chava Rubio beaner supporters in a min,insult,eng
 Buckm00se DaRealAlexInLA I didn t spoil anything amp you should have been watched it nigger nig nog,insult,eng
 Buckm00se LEXXX RUGER ivanrabago the kikes want to charge you 128175 dollaz for the complete version http t co ZJDLwiAjEo,insult,eng
 Buckm00se letsargueboxing sand nigger ran over some Kidd,insult,eng
 Buckm00se I don t like the sand nigger but it s entertaining like 6 knockdowns,insult,eng
 Buckm00se Joe Cortez is the ultimate faggot that fight proved it,insult,eng
 Buckm00se all I remember was the fat bitch stealing the KFC bucket amp hauling ass,insult,eng
 Buckm00se all us beaners were pissed like robert when the jew ref stopped it,insult,eng
 Buckm00se post the bid where you tell that nig to use the jab,insult,eng
 Buckm00se true sand niggers amp bum Brits claim he s a ATG hall of fame legend smh,insult,eng
 Buffalodave1 BretVonDehl AlexFoxx13 brandonkilexxx JCCharles8 TylerGloyd Wait wait wait The new one or the EP Son of a bitch Lucky ,insult,eng
 Bullskickass I ve decided that BullsNation are retarded love,insult,eng
 Buster ESPN Huh last 10 games Tampa 8 2 Balt 7 3 Yanks 6 4 and they lost their best pitcher Please explain your logic ,insult,eng
 Buster ESPN Sounds like they are holding back info Yankee shill,insult,eng
 Buy Mortimer WiigJosh iowa51005 TC live2014 todd calfee Hookers are always complimentary who wants to be with a bitch ,insult,eng
 Bywatergal Yankees EmpireStateBldg That game winning hit in Thursday capped a great career The guy is a 1st ballot HOF Or else ,insult,eng
 C0MMONLY scorpiogans93 EcliptiK pussies,insult,eng
 CAntista Brelston hEnereyG Eating a roasted potato and smiling till my cheeks are sore the crow SFX in this Cape Crisis are super great,insult,eng
 CBSThisMorning NorahODonnell tx trash you know trouble w ACA is in GOP gov states but like 60 LaraLogan News you report lies anyway,insult,eng
 CBSThisMorning charlierose NorahODonnell tx trash your show was a disgrace this AM engaging w MittRomney disrespecting the President,insult,eng
 CBSThisMorning charlierose racist NorahODonnell tx trash enjoy your high along with gop win a substitute for racist MittRomney loss ,insult,eng
 CBSThisMorning charlierose racist NorahODonnell tx trash racist why wld u intvw MittRomney n ask racist questions itwas so disrespectful,insult,eng
 CCobey tess stepakoff there isn t a green one either There s red and yellow in that pic ,insult,eng
 CDNBallJunkie I jus wanna let you know OKC trash IBAKA ain t shit y all ain t goin nowhere without Harden,insult,eng
 CDNBallJunkie Spurs bitch that s the team you dont want no problems,insult,eng
 CHARLESBARRKLEY hey Sir house nigger uncle tom aren t you from grand ole Mississippi I rest my case ,insult,eng
 CHARLESBARRKLEY you need your ass whipped with a whip Mr house nigger remember u will always b a nigger to them ,insult,eng
 CHILDISHCUDl CheefPolo bitch mind your business,insult,eng
 CMBGaming11 BeechHD oh you mean like how you started to be a cunt to JP about something that has nothing to do with you ,insult,eng
 CM UTLR your man looks terrified in that picture Do you beat him Or just treat him like a regular bitch ,insult,eng
 COK3COKE Now mfa don t wanna spend a dime wit em Prolly out here yelling money over bitches ,insult,eng
 CR4ZYF0RU I just really miss you and I know we can drink it off and talk about all of our problems like basic bitches,insult,eng
 CRYaboutitNIGGA waddup doe Lil nicca,insult,eng
 CSNChicago Punk ass bitch BullsTalk,insult,eng
 CSVNDY i wanna be that white nigga chillin in my mini cooper just throwin money at bitches,insult,eng
 CSalazar 04 press start bitch 128529 ,insult,eng
 C janacek07 Nick 504 a fucking verse from Don trip bitch stop assuming shit,insult,eng
 CabHotties who ever said this is so dumb My moms a cop amp ill have her track you down for being a lil bitch Kay bye ,insult,eng
 CaelanG15 that nigga was eating that hoe lol,insult,eng
 Caliqueeen14 you da realest bitch out here Amber,insult,eng
 CallME Jetson hoe ass nigga 128529 ,insult,eng
 CallMeBuffy sockin bitches in they mouf,insult,eng
 CallMeDaishaa ghetto ass Pocahontas ,insult,eng
 CallMeRenee 128514 128514 128514 128553 9996 65039 my bad bitch im logged in on everybody shit,insult,eng
 CallMeRenee lilmenifee wussup bitch,insult,eng
 CallMeRenee bitch im too mad im finna throw this bitch outside,insult,eng
 CallMeRenee bitch u 1,insult,eng
 CallMeRenee bitch u bs how fck yah 9996 65039 128553 128514 128514 128080 128079 128526 128129 ,insult,eng
 CallMeRenee dam bitch,insult,eng
 CallMeRenee wussup bitch,insult,eng
 CallNeeshCakey 128514 das new bae my bitch bad or naw lmao,insult,eng
 CallNeeshCakey 128514 128514 bitches aint shit,insult,eng
 CallNeeshCakey I can t bitch,insult,eng
 CallNeeshCakey bitch I know stfu 128514 ,insult,eng
 CallNeeshCakey no a pop wop 128514 ,insult,eng
 CallNeeshCakey pop wop and drop it tho,insult,eng
 CallNeeshCakey to lay up w my bitch,insult,eng
 CallNeeshCakey umm bitch hello I was not alive so I clearly DOBT have it,insult,eng
 CallNeeshCakey we in this bitch finna get crunk eyebrows on double PAPP 128165 128165 ,insult,eng
 Cam Coles You don t know what I know Name somebody colder you monkey faced immigrant,insult,eng
 Campos uli is a fag hesgay,insult,eng
 CandiElissa twitRless kb ElissaReillyS HelenKimFitz76 elissa is such a fake cunt,insult,eng
 CapitolEVAN That s where I saw the leprechaun He told me to burn things ,insult,eng
 CapoDaAssHole Alejandro Bihhh all hoes singing it too,insult,eng
 CapoDaAssHole Alejandro Bihhh damn that hoe just came out but look at how many hoes said his shit jamming on my shit,insult,eng
 CapoDaAssHole Alejandro Bihhh lmaooo I wanted them hoes she was suppose to hold em,insult,eng
 CapoDaAssHole Alejandro Bihhh lmaooo niggas ain t but hoes is I think I m winning,insult,eng
 CapoDaAssHole Alejandro Bihhh lmaoooo Beiber get these hoes wet big bro I m Tryna tell you,insult,eng
 CapoDaAssHole Alejandro Bihhh me either but if the bitch like put on that Beyonc 233 nigga ain t gone hesitate,insult,eng
 CapoDaAssHole Alejandro Bihhh whatever turn them hoes on z Ro ain t gone get the bitch wet,insult,eng
 CapoDaAssHole I fuck with Takeoff nigga get on the bitch and just snap,insult,eng
 CapoDaAssHole lol that hoe for 5yr old,insult,eng
 CapoDaAssHole naw where can I see that hoe at,insult,eng
 CapoDaAssHole wiz had a warrant like a bitch,insult,eng
 CapoDaAssHole yea he coming back him big rod doing something for that hoe,insult,eng
 CaptElliott NFN you bitch to much ,insult,eng
 CarelessOne92 I m not Hollywood at all my nig u brought me to twitter n bounced,insult,eng
 CarelessOne92 a young nigga turned into Mr CATCHMEIFYOUCAN I m in da field my nig WEDAOPPS FUKEMWEBALL,insult,eng
 CarelessOne92 he a real nigga tho that bitch know her place,insult,eng
 CarelessOne92 weeknd dont save hoes b idunno bout Drake,insult,eng
 CarelessOne92 weeknd make muzik for the hoes b im tryna meet these women he be talkin bout,insult,eng
 CarelessOne92 you styl gotta get dem tweets off my nig,insult,eng
 CarlaFinch What can I say Im a stubborn son of a bitch ,insult,eng
 CarlavanderWaal Jaymaroley amp als je over Syrie tweet volg Partisangirl maar zij komt er vandaan amp zal je precies uitleggen hoe of wat ,insult,eng
 Caroline Poe bitch im 17 And i didnt follow you Hahaha,insult,eng
 Caroline Poe haha i dont remember following you but ok Get your pannies out of of bunch cunt,insult,eng
 Carxlito PS3 and case is still in the trash can idgaf anymore,insult,eng
 Cashhaddict Damn i wanted to buy that bitch that shit was tough,insult,eng
 CassiusClay 232 I know bro nigga seen a 7 1 African playing Guard and was handling the hoe,insult,eng
 CassiusClay 232 Lebron brought the bitch down to his knees chill,insult,eng
 CassiusClay 232 who all in that hoe,insult,eng
 CatholicMomVA Neal Dewing that would cripple our military ,insult,eng
 CayMarieee bitch,insult,eng
 CayMarieee bitch I m not coming no more you said your making plans ,insult,eng
 CayMarieee bitch I m talm bout at like 10 9995 128514 ,insult,eng
 CayMarieee bitch ion got no attitude 9995 128514 128557 sorry hoe I m shaded Rn,insult,eng
 CayMarieee bitch you NOT either bye 128514 ,insult,eng
 CayMarieee bitch you still subtweets but not replying though 128514 128557 128524 ,insult,eng
 CayMarieee oh bitch but you couldn t answer mine when I needed a paccage delivered to your house So Fucc off 128514 128557 ,insult,eng
 CayMarieee omg bitch go to sleep it was JUST a coincidence huh 9995 128514 ,insult,eng
 Cay JEN I didn t think you knew of a bird that couldn t be tamed cajuncharm,insult,eng
 CdashRay she s wearing the same shirt what a bitch ,insult,eng
 Ceallaighaine Oh no Sorry Hun That sucks Hope you heal fast 128533 dancerproblems,insult,eng
 CeeNCrumpets self low down black bitch ,insult,eng
 CeeRoss negro please I got a job now lmao,insult,eng
 CeeRoss shoulda told her yeah if I can take you home for pussy lol,insult,eng
 Cee Murda94 bitch bye you can t get it,insult,eng
 Cee Murda94 bitch is you drunk or nah,insult,eng
 Cee Murda94 it s almost ya fucking birthday So act right niglet,insult,eng
 Cee Murda94 no it s yellow fin It s in edgewater,insult,eng
 Cee Murda94 yellow fin,insult,eng
 Ceelos ho3 fvtboy jaimescudi AngelSoSwavey would I be a bitch if I said yea but never told you where I stay at ,insult,eng
 CellNBuu ewwww her nips are DEF more perfect than that,insult,eng
 CenaSux43 You TheBrianMo brought it up first with the allusion that she s a hoe chelsea elisa RobertBarber64,insult,eng
 Cesar K Garcia text me niggah ,insult,eng
 Ch4BrickTamland Ch4BrianFantana yes because I too want to be fat and have a fat bitch wife,insult,eng
 ChaldeanCutie really RileyAintShit KILLSheredon CHILDISHCUDl are my nudes trash ,insult,eng
 ChaleCarlo5 fuck outta here and go put some more trash ass ink on your faggot ass self pussy,insult,eng
 ChaleCarlo5 stay talking defending your fuckboy ass boyfriend or what go suck him off while youre at it faggot,insult,eng
 Chancellor IV naw Bryan said it was trash hotel so we re staying somewhere else,insult,eng
 ChandailBailey SteeZeyFLOW HunturPls you need to accept the fact that you re both hipster faggots ,insult,eng
 ChandailBailey way to delete your tweets you stanky bitch,insult,eng
 Channnteeel pussy,insult,eng
 CharleeRedz13 your gay stfu dumb monkey,insult,eng
 CharlesBWaffle oh i am She cool though might off her a brownie lol,insult,eng
 CharlesBWaffle these bitches need guidance ,insult,eng
 Charlie4927 StacyDmomof5 RevkahJC cantUCIMblonde Kacado PattiSM74 Hi Charlie,insult,eng
 Charlie4927 Hi Charlie have a great day,insult,eng
 CharlieDaniels Come on Charlie OUR GOVERNMENT WAS JUST TRYING TO PROTECT THE DESERT TORTOISE Atleast that s what Barack Obama Says ,insult,eng
 CharlseyKay Homeee fag,insult,eng
 ChaseBasford justinbieber I was 200 bitch,insult,eng
 ChaseBasford chase you God damn faggot 128514 128557 128514 128557 ,insult,eng
 ChaseManhatttan you become retarded,insult,eng
 CheCha be gone my nigguh,insult,eng
 CheckMyLingo Kingpin Terror ima get this so every time I throw trash away its where it really belongs http t co DRGBekvzun,insult,eng
 Cheesus85 greyyygoose faaaaggggottttt speaking with the blonde hair and confused you re a hypocrite cuz you re a faggot,insult,eng
 Chefboyrnach Vegeta a super hoe then But he did snack Goni up something fierce during Buu saga wow ,insult,eng
 CheyenneDoan cause hes a faggot,insult,eng
 Chicago Rose1 Dunleavy my cracker ass honkie,insult,eng
 ChickenColeman if McCoy wasn t trash that s a TD,insult,eng
 ChiefKeef fucc droppin songs when yu gon drop a mixtape nicca,insult,eng
 Chillindillan71 damn Thot I blocked ur fuzzy butt Have now 128541 virleehol LanceSilver1 ChristieC733 WayneBogda 1 conservative9,insult,eng
 Chink 19 chink thats better then having the rug rats running around yah crib girl enjoy life lol,insult,eng
 Chink 19 shut up chink ,insult,eng
 Chokmah Makob ok you billy goat hair hillbilly,insult,eng
 Chokmah Makob you said good bye dumb bitch snd i said ok what is it with you white devils i have nothing for you vampire lover of blood,insult,eng
 ChrisHeben you motherfuckin bullshit slingin son of a whore you disgraced all vets with ur crap now go off to pussy land where u belong,insult,eng
 ChrisMcDowell dont be a bitch ,insult,eng
 ChrisMcDowell pussy ass nigga ,insult,eng
 ChrisPowellswag cblaze Dswizzle3 Dawson and Nicky Hickman delete the fake account and and stop being bitches,insult,eng
 ChrisProbst11 thorsyndirgard peta Right in the pussy,insult,eng
 ChrisSFMori gun sales have skyrocketed Gun crime has fallen sharply Any claim to the contrary is using fuzzy math ,insult,eng
 ChrisTrondsen IM5band askim5 would you rather drink squirrel pee or Johnny Depp s wig in Charlie and the Chocolate Factory ,insult,eng
 Chris Anzueto Josh Mackey15 you call someone a faggot and then say to kill themselves you are a pathetic human being A fucking disgrace ,insult,eng
 Christian ESEM you don t know what your talking about retarded faggot,insult,eng
 ChristyMack fugly bitch john will dump ur ratchet ass,insult,eng
 ChristyMack ugly flat chested prude ass white bitch,insult,eng
 Chrisworldpeace So I guess that makes us blacks double niggers huh ,insult,eng
 Chykalet naw u just retarded kinfolk lol,insult,eng
 CinWicked Did you just call My Sweet Baboo a ho ,insult,eng
 CiscoAllDay and btw don t ever bring up past hoes wit yo ol lady I took that L in HS tryna be semi honest smh,insult,eng
 CiscoAllDay why she a hoe we know about 5 dudes that hit Kim 5 these hoes out here doing that in a week,insult,eng
 Citygirl moe remember when we played plaquemine amp they kept calling our whole team gay amp Lydia said I ll turn all you hoes out fwm 128553 128557 ,insult,eng
 Claudialena8 she wasn t saying she did but yes me and Kannon have both been in the ghetto and know what it s like so u look dumb ,insult,eng
 ClicquotSuave I would dead upper cut that bitch,insult,eng
 ClicquotSuave maas mermaid and sharkette pussy,insult,eng
 ClicquotSuave my nigga what her pussy smell like ,insult,eng
 ClicquotSuave the new nip dropped today rii ,insult,eng
